Article (Author et al YYYY),Sample Name,Sample Type,Latitude (Decimal),Longitude (Decimal),Sample Date (MM/DD/YYY),Sample Time,Analysis Method,PFOS,PFOA,FBSA,PFDA,PFNA,PFHxS,PFHxA,PFHpA,PFHpS,GenX,4:2 FTS,6:2 FTS,8:2 FTS,10:2 FTS,3:3 FTCA,5:3 FTCA,7:3 FTCA,PFPA,PFPeA,PFPeS,PFBS,PFBA,PFMOPrA,PFMOBA,PFMOAA,PFO2HxA,PFO3OA,PFO4DA,PFESA BP 1,PFESA BP 2,PFDoS,PFUnDA,FOSAA,N-MeFOSE,NMeFOSAA,NMeFOSA,N-EtFOSE,NEtFOSAA,N-EtFOSA,PFDS,PFTeDA,PFHxDA,PFNS,PFTrDA,PFDoA,PFOSA,9-Cl-PF3ONS,11-Cl-PF3OUdS,PFECA-G,ADONA,PFEESA,NFDHA,PFMBA,PFODA
NH_DES,01-AND,Surface Water,44.39806,-70.971596,8/15/2017,,Undisclosed,0,0,,0,0,0,0,0,0,,,0,0,,,,,,0,,0,0,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
NH_DES,01-AND,Surface Water,44.39806,-70.971596,8/15/2017,,Undisclosed,0,0,,0,0,0,0,0,0,,,0,0,,,,,,0,,0,0,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
NH_DES,01-CNT,Surface Water,42.683597,-72.471419,8/21/2017,,Undisclosed,0,0,,0,0,0,0,0,0,,,0,0,,,,,,0,,0,0,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
NH_DES,01-MER,Surface Water,42.675953,-71.421325,8/15/2017,,Undisclosed,2.91,5,,0,0,0,4.66,0,0,,,0,0,,,,,,3.36,,0,2.74,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
NH_DES,01-MSC,Surface Water,43.633831,-72.317386,8/16/2017,,Undisclosed,0,0,,0,0,0,0,0,0,,,2.06,0,,,,,,0,,0,3.96,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
NH_DES,01-SAC,Surface Water,44.016886,-70.989931,8/15/2017,,Undisclosed,0,0,,0,0,0,0,0,0,,,0,0,,,,,,0,,0,0,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
NH_DES,01-SGR,Surface Water,43.398329,-72.393798,8/14/2017,,Undisclosed,0,2.34,,0,0,0,0,0,0,,,0,0,,,,,,0,,0,0,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
NH_DES,02-ASH,Surface Water,42.786069,-72.486456,8/21/2017,,Undisclosed,2.33,0,,0,0,0,0,0,0,,,0,0,,,,,,0,,0,2.47,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
NH_DES,02-BBO,Surface Water,43.145299,-71.355228,8/18/2017,,Undisclosed,0,0,,0,0,0,0,0,0,,,0,0,,,,,,0,,0,0,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
NH_DES,02-CLD,Surface Water,43.132131,-72.390389,8/17/2017,,Undisclosed,0,0,,0,0,0,0,0,0,,,0,0,,,,,,0,,0,0,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
NH_DES,02-CTC,Surface Water,43.284928,-71.596644,8/18/2017,,Undisclosed,0,0,,0,0,0,0,0,0,,,0,0,,,,,,0,,0,0,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
NH_DES,02-ISG,Surface Water,43.233476,-70.955424,8/17/2017,,Undisclosed,2.33,10.8,,0,0,2.09,4.46,3.55,0,,,0,0,,,,,,2.8,,0,2.7,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
NH_DES,02-ISR,Surface Water,44.487925,-71.569608,8/14/2017,,Undisclosed,0,0,,0,0,0,0,0,0,,,0,0,,,,,,0,,0,0,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
NH_DES,02-SHG,Surface Water,42.860642,-71.493033,8/15/2017,,Undisclosed,2.42,4.42,,0,0,0,3.94,0,0,,,0,0,,,,,,2.07,,0,0,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
NH_DES,03-AMM,Surface Water,44.154781,-71.981903,8/21/2017,,Undisclosed,0,0,,0,0,0,0,0,0,,,0,0,,,,,,0,,0,0,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
NH_DES,03-AMM,Surface Water,44.154781,-71.981903,8/21/2017,,Undisclosed,0,0,,0,0,0,0,0,0,,,0,0,,,,,,0,,0,0,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
NH_DES,05-BER,Surface Water,43.036204,-70.748913,11/20/2017,,Undisclosed,0,10.2,,,0,0,4.73,5.72,0,,,,,,,,,,4.74,,0,5.18,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,
NH_DES,07-BLM,Surface Water,43.17443,-70.91779,8/17/2017,,Undisclosed,0,0,,0,0,0,0,0,0,,,0,0,,,,,,0,,0,0,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
NH_DES,08-MER,Surface Water,42.936044,-71.456472,8/15/2017,,Undisclosed,0,0,,0,0,0,0,0,0,,,0,0,,,,,,0,,0,0,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
NH_DES,09-OYS,Surface Water,43.148281,-70.965667,8/17/2017,,Undisclosed,0,0,,0,0,0,0,0,0,,,0,0,,,,,,3.45,,0,2.2,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
NH_DES,15-EXT,Surface Water,42.984705,-71.038343,8/17/2017,,Undisclosed,4.61,5.66,,0,0,3.1,0,2.26,0,,,0,0,,,,,,4.13,,3.87,3.02,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
NH_DES,18-CCH,Surface Water,43.274253,-70.977211,8/17/2017,,Undisclosed,5.06,5.49,,0,2.6,0,0,0,0,,,0,0,,,,,,2.93,,0,2.26,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
NH_DES,22-AMM,Surface Water,44.271631,-71.631625,8/21/2017,,Undisclosed,0,0,,0,0,0,0,0,0,,,0,0,,,,,,0,,0,0,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
NH_DES,23-PMI,Surface Water,44.022111,-71.682036,8/21/2017,,Undisclosed,0,0,,0,0,0,0,0,0,,,0,0,,,,,,0,,0,0,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
NH_DES,27-MER,Surface Water,43.271031,-71.5645,8/18/2017,,Undisclosed,0,0,,0,0,0,0,0,0,,,0,0,,,,,,0,,0,0,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
NH_DES,58-CNT,Surface Water,44.496114,-71.594419,8/14/2017,,Undisclosed,0,0,,0,0,0,0,0,0,,,0,0,,,,,,0,,0,0,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
NH_DES,WCT200,Surface Water,43.045222,-70.746583,11/20/2017,,Undisclosed,0,0,,,0,0,0,0,0,,,,,,,,,,0,,0,0,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,
NH_DES,ACPS005-U15,Surface Water,43.01774,-70.74374,11/20/2017,,Undisclosed,0,0,,,0,0,0,0,0,,,,,,,,,,0,,0,4.68,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,
NH_DES,ACPS005-U85,Surface Water,43.030669,-70.738592,11/20/2017,,Undisclosed,0,0,,,0,0,0,0,0,,,,,,,,,,0,,0,0,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,
NH_DES,08-SKB,Surface Water,43.459525,-71.749156,3/1/2022,,Undisclosed,0,,,,,0,,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,
NH_DES,MOT_SW-1,Surface Water,42.988836,-71.173977,10/29/2021,,Undisclosed,0,4.57,,0,0,0,2.85,1.92,0,0,0,0,0,0,,,,,2.58,0,3.92,3.12,,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0
NH_DES,MOT_SW-1,Surface Water,42.988836,-71.173977,10/25/2019,,Undisclosed,0,2.51,,0,0,0,0,0,0,0,,0,0,0,,,,,0,0,2.85,1.96,,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0
NH_DES,MOT_SW-2,Surface Water,42.989052,-71.174242,10/29/2021,,Undisclosed,2.44,7.3,,0,0,0,2.88,2.1,0,0,0,0,0,0,,,,,2.58,0,3.9,3.14,,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0
NH_DES,MOT_SW-2,Surface Water,42.989052,-71.174242,10/29/2021,,Undisclosed,2.54,7.32,,0,0,0,3.02,2.08,0,0,0,0,0,0,,,,,2.39,0,4.06,3.22,,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0
NH_DES,MOT_SW-2,Surface Water,42.989052,-71.174242,10/25/2019,,Undisclosed,0,4.87,,0,0,0,0,0,0,0,,0,0,0,,,,,0,0,2.8,0,,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0
NH_DES,MOT_SW-2,Surface Water,42.989052,-71.174242,10/25/2019,,Undisclosed,0,4.81,,0,0,0,0,0,0,0,,0,0,0,,,,,0,0,2.86,0,,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0
NH_DES,MOT_SW-3,Surface Water,42.989251,-71.173831,10/29/2021,,Undisclosed,2.99,8.05,,0,0,0,3.05,2.24,0,0,0,0,0,0,,,,,2.45,0,3.94,3.18,,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0
NH_DES,MOT_SW-3,Surface Water,42.989251,-71.173831,10/25/2019,,Undisclosed,4.25,6.53,,0,0,0,0,0,0,0,,0,0,0,,,,,0,0,2.89,0,,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0
NH_DES,TRY_SW-1,Surface Water,42.80257,-72.18722,4/28/2020,,Undisclosed,0,0,,0,0,0,0,0,0,0,,0,0,0,,,,,0,0,0,0,,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0
NH_DES,TRY_SW-1,Surface Water,42.80257,-72.18722,5/24/2019,,Undisclosed,0,0,,0,0,0,0,0,0,,,0,0,,,,,,0,0,0,0,,,,,,,,,,0,,,0,,,0,,0,0,,0,0,0,0,,,,,,,,
NH_DES,TRY_SW-3,Surface Water,42.80257,-72.18722,4/28/2020,,Undisclosed,0,3.35,,0,0,0,0,0,0,0,,0,0,0,,,,,0,0,0,0,,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0
NH_DES,TRY_SW-3,Surface Water,42.80257,-72.18722,4/28/2020,,Undisclosed,0,3.25,,0,0,0,0,0,0,0,,0,0,0,,,,,0,0,0,0,,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0
NH_DES,TRY_SW-3,Surface Water,42.80257,-72.18722,5/24/2019,,Undisclosed,0,4.07,,0,0,0,2.26,2.44,0,,,0,0,,,,,,0,0,0,0,,,,,,,,,,0,,,0,,,0,,0,0,,0,0,0,0,,,,,,,,
NH_DES,TRY_SW-3,Surface Water,42.80257,-72.18722,5/24/2019,,Undisclosed,0,4.34,,0,0,0,2.49,2.62,0,,,0,0,,,,,,1.87,0,0,0,,,,,,,,,,0,,,0,,,0,,0,0,,0,0,0,0,,,,,,,,
NH_DES,TRY_SW-4,Surface Water,42.80257,-72.18722,4/28/2020,,Undisclosed,0,0,,0,0,0,0,0,0,0,,0,0,0,,,,,0,0,0,0,,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0
NH_DES,TRY_SW-4,Surface Water,42.80257,-72.18722,5/24/2019,,Undisclosed,0,0,,0,0,0,0,0,0,,,0,0,,,,,,0,0,0,0,,,,,,,,,,0,,,0,,,0,,0,0,,0,0,0,0,,,,,,,,
NH_DES,14-ISR,Surface Water,44.411906,-71.497825,8/14/2017,,Undisclosed,0,0,,0,0,0,0,0,0,,,0,0,,,,,,0,,0,0,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
NH_DES,TRY_SW-LEACHATE,Surface Water,42.80257,-72.18722,4/28/2020,,Undisclosed,10.1,363,,0,29.2,7.18,132,174,0,0,,0,0,0,,,,,108,0,9.37,48.5,,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0
NH_DES,TRY_SW-LEACHATE,Surface Water,42.80257,-72.18722,4/28/2020,,Undisclosed,10.6,351,,0,29.3,8.43,133,172,0,0,,0,0,0,,,,,106,0,9.09,48.4,,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0
NH_DES,TRY_SW-LEACHATE,Surface Water,42.80257,-72.18722,5/24/2019,,Undisclosed,10.3,343,,0,23.1,8.71,131,164,0,,,0,0,,,,,,102,0,10.8,42.1,,,,,,,,,,0,,,0,,,0,,0,0,,0,0,0,0,,,,,,,,
NH_DES,01T-SOP,Surface Water,42.982247,-71.682594,8/15/2017,,Undisclosed,0,0,,0,0,0,0,0,0,,,0,0,,,,,,0,,0,0,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
NH_DES,06-SBR,Surface Water,43.818692,-71.930497,8/16/2017,,Undisclosed,0,0,,0,0,0,0,0,0,,,2.43,0,,,,,,0,,0,0,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
NH_DES,01K-HOB,Surface Water,43.069322,-70.778485,8/17/2017,,Undisclosed,494,47.4,,0,2.2,132,62.7,20.4,11.4,,,23.9,0,,,,,,54.7,,10.5,16,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
NH_DES,07T-ISG,Surface Water,43.238821,-71.076626,8/17/2017,,Undisclosed,0,0,,0,0,0,0,0,0,,,0,0,,,,,,0,,0,0,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
NH_DES,BCH16,Surface Water,42.989708,-70.826761,9/13/2017,,Undisclosed,9.79,18.1,,,0,3.28,,8.69,0,,,,,,,,,,,,2.29,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,
NH_DES,02E-NSR,Surface Water,43.41573,-72.18037,8/14/2017,,Undisclosed,0,0,,0,0,0,0,0,0,,,0,0,,,,,,0,,0,0,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
NH_DES,01-TYB,Surface Water,42.7365,-72.23223,8/21/2017,,Undisclosed,0,0,,0,0,0,0,0,0,,,0,0,,,,,,0,,0,0,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
NH_DES,04-SBB,Surface Water,44.683616,-71.534725,8/16/2017,,Undisclosed,0,0,,0,0,0,0,0,0,,,0,0,,,,,,0,,0,0,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
NH_DES,05-SMS,Surface Water,44.868166,-71.504094,8/16/2017,,Undisclosed,0,0,,0,0,0,0,0,0,,,0,0,,,,,,0,,0,0,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
NH_DES,01X-OTB,Surface Water,42.971142,-72.214519,8/17/2017,,Undisclosed,0,0,,0,0,0,0,0,0,,,0,0,,,,,,0,,0,0,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
NH_DES,05-NWL,Surface Water,44.686214,-71.225347,8/16/2017,,Undisclosed,0,0,,0,0,0,0,0,0,,,0,0,,,,,,0,,0,0,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
NH_DES,06-EBS,Surface Water,44.121906,-71.130312,8/15/2017,,Undisclosed,0,0,,0,0,0,0,0,0,,,0,0,,,,,,0,,0,0,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
NH_DES,07-FLT,Surface Water,42.726617,-71.556219,8/15/2017,,Undisclosed,0,0,,0,0,0,0,0,0,,,0,0,,,,,,0,,0,0,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
NH_DES,198405024SW01,Surface Water,42.7595,-71.2455,4/23/2019,,Undisclosed,33,25,,0,3,6.4,13,7.3,0,,,0,0,,,,,,12,0,7.6,10,,,,,,,,,,0,,,0,,,0,,0,0,,0,0,0,0,,,,,,,,
NH_DES,198405024SW01,Surface Water,42.7595,-71.2455,11/16/2017,,Undisclosed,260,360,,2.8,23,97,130,110,19,,,0,0,,,,,,150,,23,0,,,,,,,,,,0,,,,,,,,0,0,,0,0,0,0,,,,,,,,
NH_DES,198405024SW01,Surface Water,42.7595,-71.2455,11/28/2016,,Undisclosed,240,190,,,,0,,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,
NH_DES,198405024SW02,Surface Water,42.7612,-71.2504,4/23/2019,,Undisclosed,22,30,,0,0,15,19,11,0,,,0,0,,,,,,20,2.4,6.5,13,,,,,,,,,,0,,,0,,,0,,0,0,,0,0,0,0,,,,,,,,
NH_DES,198405024SW02,Surface Water,42.7612,-71.2504,11/16/2017,,Undisclosed,91,40,,1.7,4.5,21,33,17,3.1,,,0,0,,,,,,31,,12,7.7,,,,,,,,,,0,,,,,,,,0,0,,0,0,0,0,,,,,,,,
NH_DES,198405024SW02,Surface Water,42.7612,-71.2504,11/28/2016,,Undisclosed,150,47,,,,0,,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,
NH_DES,02-GNB,Surface Water,43.807535,-72.163561,8/16/2017,,Undisclosed,0,0,,0,0,0,0,0,0,,,0,0,,,,,,0,,0,0,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
NH_DES,01T-MKB,Surface Water,43.69188,-72.270774,8/16/2017,,Undisclosed,2,2.98,,0,0,0,0,0,0,,,0,0,,,,,,2.86,,0,16,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
NH_DES,10-WNR,Surface Water,43.267502,-71.918803,8/17/2017,,Undisclosed,0,0,,0,0,0,0,0,0,,,0,0,,,,,,0,,0,0,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
NH_DES,10-WNR,Surface Water,43.267502,-71.918803,8/17/2017,,Undisclosed,0,0,,0,0,0,0,0,0,,,0,0,,,,,,0,,0,0,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
NH_DES,01-JWT,Surface Water,43.532541,-71.465396,8/14/2017,,Undisclosed,3.53,2.52,,0,0,0,0,0,0,,,0,0,,,,,,2.68,,13.7,2.25,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
NH_DES,01-JWT,Surface Water,43.532541,-71.465396,8/14/2017,,Undisclosed,5.86,2.5,,0,0,0,2.06,0,0,,,0,0,,,,,,2.68,,14.6,2.16,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
NH_DES,MTBE_4608,Surface Water,42.764633,-71.245119,6/13/2016,,Undisclosed,0,10,,,0,0,,3,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,
NH_DES,MTBE_4608,Surface Water,42.764633,-71.245119,6/13/2016,,Undisclosed,0,10,,,0,0,,3,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,
NH_DES,TRY_SW-LEACH-B,Surface Water,,,4/28/2020,,Undisclosed,2.02,21.5,,0,0,0,19.5,19.5,0,0,,0,0,0,,,,,13.7,0,0,6.74,,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0
NH_DES,TRY_SW-LEACH-B,Surface Water,,,5/24/2019,,Undisclosed,14.3,220,,8.72,20.7,2.94,119,147,0,,,0,0,,,,,,71.4,0,7.92,32.8,,,,,,,,,,0,,,0,,,0,,0,0,,0,0,0,0,,,,,,,,
NH_DES,TRY_SW-100,Surface Water,,,4/28/2020,,Undisclosed,0,4.15,,0,0,0,2.08,2.45,0,0,,0,0,0,,,,,0,0,0,0,,,,,,,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0
NH_DES,TRY_SW-100,Surface Water,,,5/24/2019,,Undisclosed,0,5.34,,0,0,0,3.19,3.66,0,,,0,0,,,,,,2.29,0,0,0,,,,,,,,,,0,,,0,,,0,,0,0,,0,0,0,0,,,,,,,,
NH_DES,MTBE_653,Surface Water,42.898046,-71.555396,8/4/2016,,Undisclosed,6,7,,,0,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,
NH_DES,MTBE_654,Surface Water,42.889363,-71.545634,8/4/2016,,Undisclosed,16,21,,,0,3,,3,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,
NH_DES,MTBE_655,Surface Water,42.885895,-71.536958,8/4/2016,,Undisclosed,6,21,,,0,3,,3,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,
NH_DES,MTBE_662,Surface Water,42.957422,-71.54335,8/4/2016,,Undisclosed,4,6,,,0,3,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,
NH_DES,MTBE_719,Surface Water,42.948088,-71.538538,8/24/2016,,Undisclosed,13,15,,0,0,5.2,7.5,0,0,0,,0,0,,,,,,0,,0,0,,,,,,,,,,0,,0,,0,0,,0,0,0,,0,0,0,0,,,,,,,,
NH_DES,FTSRCCPOND1,Surface Water,43.017954,-71.04968,11/18/2016,,Undisclosed,2200,220,,13,200,1800,520,240,60,0,,190,19,,,,,,610,,300,0,,,,,,,,,,37,,0,,0,0,,0,0,0,,0,0,0,0,,,,,,,,
NH_DES,CLK_SW12,Surface Water,43.008638,-70.81653,12/20/2016,,Undisclosed,100,310,,7.6,54,9.2,62,130,0,0,,0,0,,,,,,31,,0,20,,,,,,,,,,0,,0,,0,0,,0,0,0,,0,0,0,0,,,,,,,,
NH_DES,CLK_SW13,Surface Water,43.005673,-70.81744,12/20/2016,,Undisclosed,400,850,,40,170,19,220,410,7.7,0,,0,0,,,,,,140,,5.4,72,,,,,,,,,,0,,0,,0,0,,0,0,0,,0,0,0,0,,,,,,,,
NH_DES,CLK_SW14,Surface Water,43.016533,-70.801755,12/20/2016,,Undisclosed,17,73,,0,11,0,19,37,0,0,,0,0,,,,,,9.3,,0,0,,,,,,,,,,0,,0,,0,0,,0,0,0,,0,0,0,0,,,,,,,,
NH_DES,RCCNORTHBRK,Surface Water,43.012209,-71.048192,12/23/2016,,Undisclosed,24,3.1,,0,0,24,0,0,0,0,,0,0,,,,,,0,,0,0,,,,,,,,,,0,,0,,0,0,,0,0,0,,0,0,0,0,,,,,,,,
NH_DES,CLK_SW10,Surface Water,43.010632,-70.815692,12/20/2016,,Undisclosed,87,210,,13,43,9.7,42,86,0,0,,0,0,,,,,,21,,0,16,,,,,,,,,,0,,0,,0,0,,0,0,0,,0,0,0,0,,,,,,,,
NH_DES,CLK_SW10,Surface Water,43.010632,-70.815692,12/20/2016,,Undisclosed,88,220,,15,37,6.5,46,92,0,0,,0,0,,,,,,23,,0,16,,,,,,,,,,0,,0,,0,0,,0,0,0,,0,0,0,0,,,,,,,,
NH_DES,CLK_SW11,Surface Water,43.008909,-70.816769,12/20/2016,,Undisclosed,71,240,,7.6,42,7.8,48,110,0,0,,0,0,,,,,,26,,0,18,,,,,,,,,,0,,0,,0,0,,0,0,0,,0,0,0,0,,,,,,,,
NH_DES,2051010-010,Surface Water,42.817215,-71.203056,2/15/2018,,Undisclosed,2,4,,0,0,2,2,1,0,,,0,0,0,,,,,0,0,2,0,,,,,,,,,0,0,,,0,,,0,,0,0,0,0,0,0,,,,,,,,,0
NH_DES,2051010-010,Surface Water,42.817215,-71.203056,12/21/2017,,Undisclosed,0,3,,0,0,10,0,0,0,,,,,,,,,,0,,0,0,,,,,,,,,,0,,,,,,,,0,0,,0,0,0,0,,,,,,,,
NH_DES,2051010-001,Surface Water,42.802303,-71.246866,7/12/2018,,Undisclosed,2.6,7.6,,0,0.94,1.6,3.8,2.6,0,,,0,0,0,,,,,3.4,0,2.6,3.2,,,,,,,,,0,0,,,0,,,0,,0,0,0,0,0,0,,,,,,,,,0
NH_DES,2051010-001,Surface Water,42.802303,-71.246866,3/9/2018,,Undisclosed,11,8,,2,2,2,4,3,0,,,0,0,0,,,,,3,0,2,3,,,,,,,,,0,1,,,0,,,0,,0,0,0,0,0,0,,,,,,,,,0
NH_DES,2051010-001,Surface Water,42.802303,-71.246866,12/21/2017,,Undisclosed,0,5,,0,0,8,0,3,0,,,,,,,,,,0,,0,0,,,,,,,,,,0,,,,,,,,0,0,,0,0,0,0,,,,,,,,
NH_DES,MTBE_8185,Surface Water,43.014223,-70.825857,5/22/2017,,Undisclosed,0,3,,0,0,3,6,0,0,,,,,,,,,,0,,0,0,,,,,,,,,,0,,,,,,,,0,0,,0,0,0,0,,,,,,,,
NH_DES,MTBE_8188,Surface Water,42.81993,-71.529881,5/25/2017,,Undisclosed,4,13,,0,0,11,19,0,0,,,,,,,,,,3,,0,0,,,,,,,,,,0,,,,,,,,0,0,,0,0,0,0,,,,,,,,
NH_DES,MTBE_11264,Surface Water,42.89298,-71.51293,5/23/2017,,Undisclosed,0,13,,0,0,0,4,0,0,,,,,,,,,,2,,0,0,,,,,,,,,,0,,,,,,,,0,0,,0,0,0,0,,,,,,,,
NH_DES,MTBE_11266,Surface Water,43.30312,-71.38987,5/23/2017,,Undisclosed,5,3,,0,0,3,3,0,0,,,,,,,,,,0,,0,0,,,,,,,,,,0,,,,,,,,0,0,,0,0,0,0,,,,,,,,
NH_DES,SLF_SW-S-3,Surface Water,42.892034,-71.607674,11/20/2017,,Undisclosed,0,2.52,,,0,0.41,0.933,0.586,0,,,,,,,,,,0.565,,0.242,1.14,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,
NH_DES,SLF_SW-S-3,Surface Water,42.892034,-71.607674,6/14/2016,,Undisclosed,2.7,2.6,,,,0,,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,
NH_DES,SLF_SW-S-6,Surface Water,42.896688,-71.6035,11/20/2017,,Undisclosed,0.998,3.46,,,0.237,0.883,0.872,0.707,0,,,,,,,,,,0,,0.519,0,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,
